Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hydroxytyrosol CTD 00000267	1/25	0.11451323291036448	0.3687439164718848	0	0	8.628038194444445	18.697518652805396	TFAM
Crystal violet CTD 00006023	1/25	0.11451323291036448	0.3687439164718848	0	0	8.628038194444445	18.697518652805396	RECQL
dl-Thioctic acid TTD 00007649	1/25	0.11451323291036448	0.3687439164718848	0	0	8.628038194444445	18.697518652805396	RECQL
juglone TTD 00008752	1/25	0.11451323291036448	0.3687439164718848	0	0	8.628038194444445	18.697518652805396	RECQL
CP466722 LINCS	2/120	0.11526215321779891	0.3687439164718848	0	0	3.529884032114184	7.62647736171259	EIF2AK4;NLK
PP-242 Kinome Scan	2/121	0.11684471229430665	0.3687439164718848	0	0	3.500044228217603	7.514278102837732	DSTYK;NLK
valproic acid MCF7 DOWN	2/121	0.11684471229430665	0.3687439164718848	0	0	3.500044228217603	7.514278102837732	BUB3;UBE2J1
staurosporine TTD 00011086	2/121	0.11684471229430665	0.3687439164718848	0	0	3.500044228217603	7.514278102837732	YWHAB;RECQL
helveticoside HL60 DOWN	5/534	0.11795747618875682	0.3687439164718848	0	0	1.990424919865209	4.254396107518557	RAD50;USP34;INTS7;BRCC3;FBXO9
primaquine PC3 DOWN	5/535	0.11863771181457812	0.3687439164718848	0	0	1.9865668580803937	4.234726564639017	ACOX1;USP34;HDGFRP3;ZMYND11;BICD2
estradiol	1/26	0.11881321187675954	0.3687439164718848	0	0	8.2825	17.64340359069681	RECQL
Mitoxantrone dihydrochloride	1/26	0.11881321187675954	0.3687439164718848	0	0	8.2825	17.64340359069681	RECQL
Aristolochic acid CTD 00000005	1/26	0.11881321187675954	0.3687439164718848	0	0	8.2825	17.64340359069681	SMAD5
amprolium PC3 UP	1/26	0.11881321187675954	0.3687439164718848	0	0	8.2825	17.64340359069681	HDGFRP3
benfluorex MCF7 DOWN	1/26	0.11881321187675954	0.3687439164718848	0	0	8.2825	17.64340359069681	ANP32A
COUMESTROL BOSS	1/26	0.11881321187675954	0.3687439164718848	0	0	8.2825	17.64340359069681	RECQL
pyrogallol BOSS	1/26	0.11881321187675954	0.3687439164718848	0	0	8.2825	17.64340359069681	RECQL
IDARUBICIN TTD 00008526	1/26	0.11881321187675954	0.3687439164718848	0	0	8.2825	17.64340359069681	RECQL
COUMESTROL TTD 00007296	1/26	0.11881321187675954	0.3687439164718848	0	0	8.2825	17.64340359069681	RECQL
epinephrine	1/27	0.12309252420037428	0.36930393569362413	0	0	7.963541666666667	16.68217820842729	RECQL
alexidine HL60 DOWN	1/27	0.12309252420037428	0.36930393569362413	0	0	7.963541666666667	16.68217820842729	UTP20
Perfluorohexanesulfonic acid CTD 00004138	1/27	0.12309252420037428	0.36930393569362413	0	0	7.963541666666667	16.68217820842729	ACOX1
isoxsuprine HL60 DOWN	1/27	0.12309252420037428	0.36930393569362413	0	0	7.963541666666667	16.68217820842729	UBE2J1
morin TTD 00009388	1/27	0.12309252420037428	0.36930393569362413	0	0	7.963541666666667	16.68217820842729	RECQL
bisindolylmaleimide i TTD 00002466	1/27	0.12309252420037428	0.36930393569362413	0	0	7.963541666666667	16.68217820842729	RECQL
5-Aminosalicylic acid BOSS	1/27	0.12309252420037428	0.36930393569362413	0	0	7.963541666666667	16.68217820842729	RECQL
catechol TTD 00002709	1/27	0.12309252420037428	0.36930393569362413	0	0	7.963541666666667	16.68217820842729	RECQL
Dabrafenib LINCS	2/125	0.1232296761438579	0.36930393569362413	0	0	3.3855370132648694	7.088317055808239	EIF2AK4;NLK
Dabrafenib FDA	2/125	0.1232296761438579	0.36930393569362413	0	0	3.3855370132648694	7.088317055808239	EIF2AK4;NLK
benserazide PC3 DOWN	2/125	0.1232296761438579	0.36930393569362413	0	0	3.3855370132648694	7.088317055808239	ANP32A;TSN
K-252a, Nocardiopsis sp. RBC	2/126	0.12483915593511667	0.372961839694009	0	0	3.358064516129032	6.987222634869648	DSTYK;TLK2
diazinon CTD 00005790	8/1027	0.1252992056300102	0.37317372111546515	0	0	1.6657882259540637	3.4599266954609487	ANP32A;CBX3;ABHD2;TRIP11;ERLIN2;ZCCHC17;MYH10;TTL
AZD7762 LINCS	3/254	0.12598770247681806	0.37406255936615646	0	0	2.4987708739510044	5.176381218611135	DSTYK;TLK2;EIF2AK4
solanine HL60 UP	2/127	0.12645375655164864	0.3742875078179971	0	0	3.3310315789473686	6.888168913048758	SMIM14;USP34
juglone CTD 00000198	1/28	0.1273512681712659	0.3746314913381718	0	0	7.66820987654321	15.802693838803137	RECQL
PROPIDIUM CTD 00006632	1/28	0.1273512681712659	0.3746314913381718	0	0	7.66820987654321	15.802693838803137	RECQL
alpha-GalNAc BOSS	2/128	0.12807339185633032	0.37560361709547635	0	0	3.304427736006683	6.7911006278015	YME1L1;NLK
Sunitinib	3/258	0.13031079846191929	0.3766996131464305	0	0	2.4590738423028786	5.0111816394760265	DSTYK;TLK2;EIF2AK4
puromycin PC3 UP	5/552	0.13048629507002277	0.3766996131464305	0	0	1.9231380653366188	3.916445816103893	BRAP;LSG1;ELF1;INTS7;OSBPL1A
Perfluorononanoic acid CTD 00003375	1/29	0.13158954161006697	0.3766996131464305	0	0	7.393973214285714	14.995478504149393	ACOX1
butyl hydroxybenzoate PC3 DOWN	1/29	0.13158954161006697	0.3766996131464305	0	0	7.393973214285714	14.995478504149393	BICD2
caffeic acid PC3 DOWN	1/29	0.13158954161006697	0.3766996131464305	0	0	7.393973214285714	14.995478504149393	ANP32A
deferoxamine MCF7 UP	1/29	0.13158954161006697	0.3766996131464305	0	0	7.393973214285714	14.995478504149393	PLOD2
pyridoxal phosphate BOSS	1/29	0.13158954161006697	0.3766996131464305	0	0	7.393973214285714	14.995478504149393	SPTLC2
daunorubicin TTD 00007442	1/29	0.13158954161006697	0.3766996131464305	0	0	7.393973214285714	14.995478504149393	RECQL
emetine PC3 DOWN	3/260	0.13249207356460307	0.3781544599656379	0	0	2.4396887159533076	4.93117801887941	UNC119B;SPTLC2;BICD2
daunorubicin	1/30	0.135807441882233	0.37874593092685027	0	0	7.1386494252873565	14.2524368267114	RECQL
betulinic acid PC3 DOWN	1/30	0.135807441882233	0.37874593092685027	0	0	7.1386494252873565	14.2524368267114	DCAF7
IDARUBICIN CTD 00007058	1/30	0.135807441882233	0.37874593092685027	0	0	7.1386494252873565	14.2524368267114	RECQL
pyrogallol CTD 00006673	1/30	0.135807441882233	0.37874593092685027	0	0	7.1386494252873565	14.2524368267114	RECQL
homochlorcyclizine PC3 UP	1/30	0.135807441882233	0.37874593092685027	0	0	7.1386494252873565	14.2524368267114	C8ORF44-SGK3
phloretin BOSS	1/30	0.135807441882233	0.37874593092685027	0	0	7.1386494252873565	14.2524368267114	RECQL
(-)-Epigallocatechin gallate TTD 00000021	1/30	0.135807441882233	0.37874593092685027	0	0	7.1386494252873565	14.2524368267114	RECQL
thapsigargin MCF7 UP	4/407	0.13585881151077842	0.37874593092685027	0	0	2.0811654526534857	4.1542956985510235	C12ORF4;FKBP14;YIPF5;UBE2J1
Adenosine triphosphate BOSS	2/134	0.13789219670688604	0.3809564058587528	0	0	3.153269537480064	6.247519588828227	TFAM;PDSS2
cephaeline HL60 DOWN	4/411	0.13933243545040105	0.3809564058587528	0	0	2.0602890280309634	4.060608356522621	UNC119B;USP34;BICD2;TSN
dopamine	1/31	0.14000506588878114	0.3809564058587528	0	0	6.900347222222222	13.566611703053766	RECQL
CHIR-265/RAF-265 Kinome Scan	1/31	0.14000506588878114	0.3809564058587528	0	0	6.900347222222222	13.566611703053766	EIF2AK4
Gly-His-Lys PC3 UP	1/31	0.14000506588878114	0.3809564058587528	0	0	6.900347222222222	13.566611703053766	ANP32A
cyproheptadine PC3 UP	1/31	0.14000506588878114	0.3809564058587528	0	0	6.900347222222222	13.566611703053766	C8ORF44-SGK3
levodopa CTD 00006206	1/31	0.14000506588878114	0.3809564058587528	0	0	6.900347222222222	13.566611703053766	RECQL
digoxin HL60 UP	3/267	0.14022691477386834	0.3809564058587528	0	0	2.3741537717601546	4.664009293343367	MED1;ELF1;TRIP11
niclosamide HL60 DOWN	3/267	0.14022691477386834	0.3809564058587528	0	0	2.3741537717601546	4.664009293343367	ANP32A;WDR61;UBE2J1
vorinostat HL60 UP	6/727	0.14165801881198795	0.3837571752562047	0	0	1.754157077319352	3.4282183676491096	C12ORF4;ABHD2;YIPF5;RECQL;MYH10;BICD2
vorinostat HL60 DOWN	5/569	0.1428558800486901	0.38408618665461636	0	0	1.8635329941412273	3.6262842394681774	GALNT7;ELF1;USP34;SPOP;ZMYND11
ouabain PC3 UP	4/416	0.14372480945226246	0.38408618665461636	0	0	2.0347635452552457	3.947145938487114	BRAP;MED1;ELF1;RSF1
Neratinib LINCS	1/32	0.14418251011017924	0.38408618665461636	0	0	6.67741935483871	12.931993470125525	EIF2AK4
1-Methyl-4-phenyl-2,3-dihydropyridinium CTD 00002003	1/32	0.14418251011017924	0.38408618665461636	0	0	6.67741935483871	12.931993470125525	TFAM
hexylcaine HL60 DOWN	1/32	0.14418251011017924	0.38408618665461636	0	0	6.67741935483871	12.931993470125525	DCAF7
sirolimus MCF7 UP	1/32	0.14418251011017924	0.38408618665461636	0	0	6.67741935483871	12.931993470125525	RAD21
puromycin HL60 UP	3/274	0.14811178506514705	0.3886828848325012	0	0	2.3120043966397112	4.415438219871725	USP34;TLK2;ZNF24
5-Aminosalicylic acid CTD 00007308	1/33	0.14833987054087114	0.3886828848325012	0	0	6.468424479166667	12.34336593719902	RECQL
Myricitrin CTD 00000418	1/33	0.14833987054087114	0.3886828848325012	0	0	6.468424479166667	12.34336593719902	RECQL
methotrexate PC3 DOWN	1/33	0.14833987054087114	0.3886828848325012	0	0	6.468424479166667	12.34336593719902	RAD21
zimeldine PC3 DOWN	1/33	0.14833987054087114	0.3886828848325012	0	0	6.468424479166667	12.34336593719902	RAD21
Riboflavine CTD 00006698	1/33	0.14833987054087114	0.3886828848325012	0	0	6.468424479166667	12.34336593719902	RECQL
Bosutinib FDA	2/141	0.149548873463322	0.38972111318295055	0	0	2.9934115865202573	5.687877224874291	DSTYK;EIF2AK4
daunorubicin PC3 UP	2/141	0.149548873463322	0.38972111318295055	0	0	2.9934115865202573	5.687877224874291	BRAP;ZKSCAN1
phloretin CTD 00006528	1/34	0.1524772427346566	0.39519562675208497	0	0	6.272095959595959	11.796181266076253	RECQL
suramin CTD 00006822	1/34	0.1524772427346566	0.39519562675208497	0	0	6.272095959595959	11.796181266076253	RECQL
Cadmium sulfate CTD 00001745	2/144	0.15460465381661595	0.39519562675208497	0	0	2.929725722757598	5.469458196250635	PLOD2;SMC3
cyclophosphamide CTD 00005734	3/280	0.15498357127560344	0.39519562675208497	0	0	2.261233581688302	4.215925654663923	LSG1;BUB3;MYH10
Dasatinib	2/145	0.1562973616005646	0.39519562675208497	0	0	2.909090909090909	5.399257955059939	EIF2AK4;NLK
levodopa	1/35	0.15659472175786474	0.39519562675208497	0	0	6.087316176470588	11.28645762392911	RECQL
nilutamide PC3 DOWN	1/35	0.15659472175786474	0.39519562675208497	0	0	6.087316176470588	11.28645762392911	ANP32A
morin CTD 00000417	1/35	0.15659472175786474	0.39519562675208497	0	0	6.087316176470588	11.28645762392911	RECQL
Vandetanib CTD 00004046	1/35	0.15659472175786474	0.39519562675208497	0	0	6.087316176470588	11.28645762392911	PLOD2
N-Stearoyl-D-sphingosine BOSS	1/35	0.15659472175786474	0.39519562675208497	0	0	6.087316176470588	11.28645762392911	SPTLC2
indirubin deriv. 7a TTD 00008589	1/35	0.15659472175786474	0.39519562675208497	0	0	6.087316176470588	11.28645762392911	RECQL
beta-D-Glucose 6-phosphate BOSS	1/35	0.15659472175786474	0.39519562675208497	0	0	6.087316176470588	11.28645762392911	NLK
ellagic acid CTD 00005891	2/146	0.15799366901195042	0.39633421299073773	0	0	2.8887426900584794	5.330308925412711	RECQL;TFAM
wortmannin CTD 00000504	2/146	0.15799366901195042	0.39633421299073773	0	0	2.8887426900584794	5.330308925412711	RAD50;RECQL
Bisphenol A CTD 00000312	9/1262	0.1582857180140277	0.39633421299073773	0	0	1.5222556772836102	2.8060553872068303	MED1;DYNC1LI2;ABHD2;SERBP1;BRCC3;ERLIN2;SMAD5;PTPN2;FBXO9
R547 Kinome Scan	1/36	0.16069240232057513	0.39717529336451435	0	0	5.913095238095238	10.810694930482056	DSTYK
BIRB-796 Kinome Scan	1/36	0.16069240232057513	0.39717529336451435	0	0	5.913095238095238	10.810694930482056	NLK
L-arabinose BOSS	1/36	0.16069240232057513	0.39717529336451435	0	0	5.913095238095238	10.810694930482056	NLK
methyldopa BOSS	1/36	0.16069240232057513	0.39717529336451435	0	0	5.913095238095238	10.810694930482056	RECQL
Rhein TTD 00010611	1/36	0.16069240232057513	0.39717529336451435	0	0	5.913095238095238	10.810694930482056	RECQL
AST-487 Kinome Scan	2/148	0.1613967888283112	0.39789079816542533	0	0	2.8488824801730352	5.196046611788796	DSTYK;NLK
EXEL-2880/GSK-1363089 Kinome Scan	2/149	0.16310345585655228	0.40106721581136834	0	0	2.829359112065879	5.130676576918209	DSTYK;NLK
TAK-715 LINCS	1/37	0.16477037857349114	0.4017537613454182	0	0	5.7485532407407405	10.365805111339196	NLK
cloperastine PC3 DOWN	1/37	0.16477037857349114	0.4017537613454182	0	0	5.7485532407407405	10.365805111339196	DCAF7
thioguanosine PC3 DOWN	2/150	0.1648134317326296	0.4017537613454182	0	0	2.810099573257468	5.066444188809236	UTP20;SMC3
mebendazole HL60 DOWN	2/151	0.16652664529557618	0.4017537613454182	0	0	2.7910985517484987	5.003323125872725	UTP20;UBE2J1
rifabutin PC3 UP	2/151	0.16652664529557618	0.4017537613454182	0	0	2.7910985517484987	5.003323125872725	FKBP14;MYH10
nitrate BOSS	2/152	0.1682430259293796	0.4017537613454182	0	0	2.7723508771929826	4.941287836628281	SMC3;NLK
cephaeline HL60 UP	6/767	0.16865867737776025	0.4017537613454182	0	0	1.6584886860839554	2.9519079681114038	BRAP;ELF1;SPTLC2;NEMF;TLK2;ZNF24
usnic acid CTD 00002807	1/38	0.16882874434014966	0.4017537613454182	0	0	5.592905405405405	9.949054015174287	RAD50
ketoconazole HL60 DOWN	1/38	0.16882874434014966	0.4017537613454182	0	0	5.592905405405405	9.949054015174287	PLOD2
palmatine PC3 DOWN	1/38	0.16882874434014966	0.4017537613454182	0	0	5.592905405405405	9.949054015174287	BRAP
Coenzyme Q10 BOSS	1/38	0.16882874434014966	0.4017537613454182	0	0	5.592905405405405	9.949054015174287	PDSS2
Asterric acid TTD 00002177	1/38	0.16882874434014966	0.4017537613454182	0	0	5.592905405405405	9.949054015174287	RECQL
CHEMBL332826 TTD 00004878	1/38	0.16882874434014966	0.4017537613454182	0	0	5.592905405405405	9.949054015174287	RECQL
Barasertib LINCS	1/39	0.17286759289974749	0.404341516075263	0	0	5.4454495614035086	9.558012820508768	DSTYK
amphotericin b CTD 00005393	1/39	0.17286759289974749	0.404341516075263	0	0	5.4454495614035086	9.558012820508768	LSG1
lidocaine PC3 DOWN	1/39	0.17286759289974749	0.404341516075263	0	0	5.4454495614035086	9.558012820508768	YIPF5
naringin HL60 DOWN	1/39	0.17286759289974749	0.404341516075263	0	0	5.4454495614035086	9.558012820508768	TSN
1,2-NAPHTHOQUINONE CTD 00001871	1/39	0.17286759289974749	0.404341516075263	0	0	5.4454495614035086	9.558012820508768	RECQL
oxidopamine CTD 00007130	1/39	0.17286759289974749	0.404341516075263	0	0	5.4454495614035086	9.558012820508768	RECQL
suramin BOSS	1/39	0.17286759289974749	0.404341516075263	0	0	5.4454495614035086	9.558012820508768	RECQL
AZD5438 LINCS	2/156	0.17513882884534687	0.4066247147143067	0	0	2.699794941900205	4.703518794693484	DSTYK;TLK2
Dinaciclib LINCS	1/40	0.17688701714313435	0.4066247147143067	0	0	5.305555555555555	9.190517156845226	TLK2
Dacinostat CTD 00004220	1/40	0.17688701714313435	0.4066247147143067	0	0	5.305555555555555	9.190517156845226	RAD50
linolenic acid CTD 00007213	1/40	0.17688701714313435	0.4066247147143067	0	0	5.305555555555555	9.190517156845226	RECQL
2,6-Di-tert-butyl-4-methylphenol CTD 00005548	1/40	0.17688701714313435	0.4066247147143067	0	0	5.305555555555555	9.190517156845226	TFAM
methyldopa CTD 00006311	1/40	0.17688701714313435	0.4066247147143067	0	0	5.305555555555555	9.190517156845226	RECQL
ampyrone HL60 DOWN	6/781	0.1785976216673081	0.4066247147143067	0	0	1.6273378234668556	2.803284562926544	RFC1;PPP2R5E;YIPF5;ZNF22;KPNA3;FBXO9
Cyperquat CTD 00007079	2/159	0.18034056517881264	0.4066247147143067	0	0	2.647804223935635	4.535445532627294	YWHAB;M6PR
TETRACHLOROETHYLENE CTD 00006849	1/41	0.1808871095302855	0.4066247147143067	0	0	5.17265625	8.84463257213228	RAD50
Diacetylmorphine CTD 00005784	1/41	0.1808871095302855	0.4066247147143067	0	0	5.17265625	8.84463257213228	BLOC1S6
hycanthone MCF7 DOWN	1/41	0.1808871095302855	0.4066247147143067	0	0	5.17265625	8.84463257213228	SPTLC2
mephentermine HL60 DOWN	1/41	0.1808871095302855	0.4066247147143067	0	0	5.17265625	8.84463257213228	TSN
SMR000103217 TTD 00010985	1/41	0.1808871095302855	0.4066247147143067	0	0	5.17265625	8.84463257213228	RECQL
strophanthidin PC3 UP	4/459	0.1836223417037429	0.4066247147143067	0	0	1.8384024577572964	3.115860750296417	BRAP;ELF1;FKBP14;ZKSCAN1
eugenol CTD 00005949	2/161	0.18382161823851514	0.4066247147143067	0	0	2.614233697451175	4.427961476718331	C12ORF4;FBXO9
ambroxol PC3 DOWN	5/622	0.1844707423683178	0.4066247147143067	0	0	1.6987879642026638	2.871400829276903	DCAF16;YIPF5;M6PR;SPOP;TSN
methyldopa	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	RECQL
PLX4032 LINCS	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	EIF2AK4
PLX-4720 LINCS	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	EIF2AK4
amantadine PC3 DOWN	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	HDGFRP3
busulfan CTD 00005543	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	SMC3
Tetrabromobisphenol A CTD 00001013	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	RECQL
PURPURIN CTD 00003820	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	RECQL
resveratrol PC3 DOWN	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	BRAP
rimexolone HL60 DOWN	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	PLOD2
NORDIHYDROGUAIARETIC ACID TTD 00009719	1/42	0.18486796205989334	0.4066247147143067	0	0	5.046239837398374	8.51862522697593	RECQL
LEAD CTD 00006203	6/791	0.18584204690869144	0.40783186037857	0	0	1.6057674809267166	2.7022789343864964	YWHAB;C4ORF3;WDR61;PRPF40A;NLK;BRD7
mitoxantrone PC3 DOWN	4/463	0.18750969526345804	0.41055204967501424	0	0	1.8220066999320637	3.0499020674784383	TLK2;TTF1;ZNF24;DCAF7
gentamicin CTD 00006022	1/43	0.1888296663266832	0.4106295918532634	0	0	4.925843253968254	8.210936918629546	LSG1
Sorafenib Kinome Scan	1/43	0.1888296663266832	0.4106295918532634	0	0	4.925843253968254	8.210936918629546	NLK
Myristicin CTD 00000209	1/43	0.1888296663266832	0.4106295918532634	0	0	4.925843253968254	8.210936918629546	RAD50
Rhein CTD 00001002	1/44	0.19277231347464815	0.41173418401378076	0	0	4.811046511627907	7.920163715413833	RECQL
METHACYCLINE HYDROCHLORIDE	1/44	0.19277231347464815	0.41173418401378076	0	0	4.811046511627907	7.920163715413833	RECQL
Vemurafenib FDA	1/44	0.19277231347464815	0.41173418401378076	0	0	4.811046511627907	7.920163715413833	EIF2AK4
deferoxamine PC3 UP	1/44	0.19277231347464815	0.41173418401378076	0	0	4.811046511627907	7.920163715413833	PLOD2
etynodiol HL60 DOWN	1/44	0.19277231347464815	0.41173418401378076	0	0	4.811046511627907	7.920163715413833	PLOD2
luteolin TTD 00009051	1/44	0.19277231347464815	0.41173418401378076	0	0	4.811046511627907	7.920163715413833	RECQL
9-Methoxyellipticine TTD 00001373	1/44	0.19277231347464815	0.41173418401378076	0	0	4.811046511627907	7.920163715413833	RECQL
baicalein TTD 00002293	1/44	0.19277231347464815	0.41173418401378076	0	0	4.811046511627907	7.920163715413833	RECQL
GLYCOGEN BOSS	2/167	0.19432258532761534	0.41276030300465666	0	0	2.5184051036682615	4.125741122433644	TLK2;NLK
arachidonic acid CTD 00007139	2/168	0.1960805152153325	0.41276030300465666	0	0	2.503107165504122	4.078137067452828	RECQL;PDSS2
oxytetracycline	1/45	0.19669599423683848	0.41276030300465666	0	0	4.701467803030303	7.6450376060783265	RECQL
dorsomorphin CTD 00004649	1/45	0.19669599423683848	0.41276030300465666	0	0	4.701467803030303	7.6450376060783265	SMAD5
Bromoacetate CTD 00000832	1/45	0.19669599423683848	0.41276030300465666	0	0	4.701467803030303	7.6450376060783265	RAD50
ionomycin MCF7 UP	1/45	0.19669599423683848	0.41276030300465666	0	0	4.701467803030303	7.6450376060783265	FKBP14
promethazine PC3 DOWN	1/45	0.19669599423683848	0.41276030300465666	0	0	4.701467803030303	7.6450376060783265	ANP32A
LITHIUM CHLORIDE BOSS	1/45	0.19669599423683848	0.41276030300465666	0	0	4.701467803030303	7.6450376060783265	TLK2
catechol CTD 00001636	1/46	0.20060079887425283	0.4156540917175587	0	0	4.596759259259259	7.384410686337352	RECQL
indirubin deriv. 7a CTD 00004285	1/46	0.20060079887425283	0.4156540917175587	0	0	4.596759259259259	7.384410686337352	RECQL
geldanamycin PC3 UP	1/46	0.20060079887425283	0.4156540917175587	0	0	4.596759259259259	7.384410686337352	C8ORF44-SGK3
oxytetracycline BOSS	1/46	0.20060079887425283	0.4156540917175587	0	0	4.596759259259259	7.384410686337352	RECQL
Erlotinib CTD 00003738	1/46	0.20060079887425283	0.4156540917175587	0	0	4.596759259259259	7.384410686337352	RAD50
cephaeline MCF7 UP	6/811	0.20067554167385784	0.4156540917175587	0	0	1.5642345232407344	2.5122637206673364	BRAP;C12ORF4;LSG1;ZC3H7A;TLK2;ZNF24
benzbromarone HL60 UP	1/47	0.20448681724866982	0.41992046625583374	0	0	4.496603260869565	7.137241479896378	TSN
betulinic acid HL60 DOWN	1/47	0.20448681724866982	0.41992046625583374	0	0	4.496603260869565	7.137241479896378	PLOD2
loxapine PC3 UP	1/47	0.20448681724866982	0.41992046625583374	0	0	4.496603260869565	7.137241479896378	PLOD2
nifedipine HL60 DOWN	1/47	0.20448681724866982	0.41992046625583374	0	0	4.496603260869565	7.137241479896378	PKP4
parthenolide PC3 DOWN	2/174	0.20666915628204965	0.42082983634517707	0	0	2.4150550795593637	3.8076628846441904	ZNF22;BICD2
Cylindrospermopsin CTD 00003136	4/483	0.20733694854316537	0.42082983634517707	0	0	1.7441354075470852	2.7442401584931964	MED1;RSF1;RAD1;OXR1
Crystal violet	1/48	0.2083541388506012	0.42082983634517707	0	0	4.400709219858156	6.902583070971099	RECQL
dimethyloxalylglycine PC3 UP	1/48	0.2083541388506012	0.42082983634517707	0	0	4.400709219858156	6.902583070971099	PLOD2
epinephrine CTD 00005907	1/48	0.2083541388506012	0.42082983634517707	0	0	4.400709219858156	6.902583070971099	RECQL
OZONE BOSS	1/48	0.2083541388506012	0.42082983634517707	0	0	4.400709219858156	6.902583070971099	SMC3
bithionol TTD 00002475	1/48	0.2083541388506012	0.42082983634517707	0	0	4.400709219858156	6.902583070971099	RECQL
menadione PC3 DOWN	2/175	0.20844022133885204	0.42082983634517707	0	0	2.4009735320961365	3.764973767529264	PKP4;ZKSCAN1
lanatoside C MCF7 DOWN	5/653	0.21068795904462856	0.4213303016274499	0	0	1.6149188137412775	2.5150375905014077	ANP32A;C8ORF44-SGK3;OSBPL1A;FBXO9;APPL1
ciclopirox HL60 UP	2/177	0.21198722350063748	0.4213303016274499	0	0	2.373293233082707	3.6815219356988784	PLOD2;ZNF24
palmitic acid BOSS	2/177	0.21198722350063748	0.4213303016274499	0	0	2.373293233082707	3.6815219356988784	SPTLC2;NLK
Go 6976 RBC	1/49	0.21220285264448208	0.4213303016274499	0	0	4.308810763888889	6.679572779011756	DSTYK
etoposide HL60 DOWN	1/49	0.21220285264448208	0.4213303016274499	0	0	4.308810763888889	6.679572779011756	OSBPL1A
progesterone HL60 DOWN	1/49	0.21220285264448208	0.4213303016274499	0	0	4.308810763888889	6.679572779011756	PLOD2
bithionol CTD 00005516	1/49	0.21220285264448208	0.4213303016274499	0	0	4.308810763888889	6.679572779011756	RECQL
catechol BOSS	1/49	0.21220285264448208	0.4213303016274499	0	0	4.308810763888889	6.679572779011756	RECQL
doxorubicin MCF7 DOWN	7/1006	0.2157443976718414	0.42280753539307964	0	0	1.4717828940051163	2.25721590154124	BRAP;C12ORF4;ELF1;TLK2;ZNF22;RSF1;TTF1
oxytetracycline CTD 00006459	1/50	0.2160330472811356	0.42280753539307964	0	0	4.220663265306122	6.46742313757927	RECQL
(+)-chelidonine HL60 DOWN	1/50	0.2160330472811356	0.42280753539307964	0	0	4.220663265306122	6.46742313757927	UBE2J1
PNU-0293363 MCF7 DOWN	1/50	0.2160330472811356	0.42280753539307964	0	0	4.220663265306122	6.46742313757927	DCAF7
monorden MCF7 UP	1/50	0.2160330472811356	0.42280753539307964	0	0	4.220663265306122	6.46742313757927	OSBPL1A
perphenazine PC3 UP	1/50	0.2160330472811356	0.42280753539307964	0	0	4.220663265306122	6.46742313757927	C8ORF44-SGK3
Tyrphostin AG 538 TTD 00011608	1/50	0.2160330472811356	0.42280753539307964	0	0	4.220663265306122	6.46742313757927	RECQL
digoxigenin HL60 DOWN	5/662	0.21852279836335065	0.42420759290527854	0	0	1.5920521474422606	2.4212962770658537	USP34;PLOD2;INTS7;BRCC3;FBXO9
L-threonine BOSS	2/181	0.21909914168153374	0.42420759290527854	0	0	2.3197882975595414	3.5219743904825553	TLK2;NLK
oleic acid CTD 00007269	1/51	0.21984481092171368	0.42420759290527854	0	0	4.136041666666666	6.265414004399163	ACOX1
1-(5-deoxypentofuranosyl)-5-fluoropyrimidine-2,4(1h,3h)-dione CTD 00001171	1/51	0.21984481092171368	0.42420759290527854	0	0	4.136041666666666	6.265414004399163	PLOD2
cefotiam PC3 DOWN	1/51	0.21984481092171368	0.42420759290527854	0	0	4.136041666666666	6.265414004399163	ANP32A
nocodazole MCF7 DOWN	1/51	0.21984481092171368	0.42420759290527854	0	0	4.136041666666666	6.265414004399163	ZMYND11
Ethidium BOSS	1/51	0.21984481092171368	0.42420759290527854	0	0	4.136041666666666	6.265414004399163	RECQL
ajmaline HL60 DOWN	4/496	0.22054423733727893	0.4247026578442781	0	0	1.6969140659148527	2.5651519945293915	ZNF22;INTS7;FBXO9;UBE2J1
trichostatin A HL60 UP	5/667	0.2229153969788047	0.4284085485023521	0	0	1.5796171023249705	2.370946769868883	C12ORF4;ABHD2;YIPF5;RECQL;MYH10
norepinephrine CTD 00006417	1/52	0.2236382313120778	0.4289381276565652	0	0	4.0547385620915035	6.072885630165238	RECQL
KW-2449 Kinome Scan	2/184	0.22444702290560908	0.42963012967361097	0	0	2.281203007518797	3.4083809496484343	DSTYK;EIF2AK4
