Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
anisomycin MCF7 DOWN	1/307	0.7635362640734554	0.8102679998805178	0	0	0.696256038647343	0.18784616003766832	KANK2
Fulvestrant CTD 00002740	1/310	0.7668707084602452	0.8130039562078536	0	0	0.6893907415224426	0.18298985139514728	COMT
cytarabine CTD 00005743	2/594	0.7677148105777987	0.8130969668681118	0	0	0.7170700920700921	0.18954812479696445	RAD23A;RELA
pergolide HL60 UP	1/312	0.7690677861558145	0.8137282186195871	0	0	0.684887459807074	0.17983512259400142	ZFP36
lycorine HL60 DOWN	3/862	0.7702145361817002	0.8141402422766251	0	0	0.7391540551028327	0.19298291202188503	KANK2;CHST12;ABHD17A
Cianidanol CTD 00005600	3/870	0.7756483622760549	0.8188780796227442	0	0	0.7320261437908496	0.18597563610639534	PPP4C;RELA;PEX14
benzo[a]pyrene CTD 00005488	18/4424	0.7762202447772802	0.8188780796227442	0	0	0.8443576940535633	0.2138918285286034	SF3B4;IGSF8;EGR1;RARG;RAB1B;SRF;EMP3;FAM127A;RELA;DRAP1;KLC4;ZFP36;LMNA;FOSB;C16ORF58;JUNB;S1PR4;NFKBIB
phenobarbital CTD 00006510	4/1129	0.7772030376314586	0.8191110445625667	0	0	0.7503420724094881	0.1891264603931145	KANK2;NR1D1;APBA3;RELA
trichostatin A PC3 DOWN	4/1133	0.7795783548927658	0.8208097272377308	0	0	0.7475244075994467	0.18613512943500293	RARG;MEPCE;SEMA4C;PEX14
Copper sulfate CTD 00007279	25/6016	0.7827412142589351	0.8226511736497114	0	0	0.8539770439973686	0.2091843610083598	SF3B4;MEPCE;KLC4;ZFP36;CHST12;CAMTA2;C16ORF58;JUNB;MEF2D;IER2;EGR1;RANBP3;MIIP;SOX13;RAD23A;EMP3;DUSP8;UNC13D;PEX14;DRAP1;MAPKAPK2;FOSB;CHMP6;TRMT61A;LIMS2
pregnenolone PC3 DOWN	1/325	0.782857814552237	0.8226511736497114	0	0	0.65697128287708	0.16082932281781803	EPS15L1
Torcetrapib CTD 00004291	1/327	0.7849057803460623	0.8239977674531416	0	0	0.6528740997599359	0.15812061853667742	JUNB
proscillaridin HL60 DOWN	2/620	0.7881428463500288	0.8265888388549083	0	0	0.6859774529677443	0.16331471901724923	KANK2;CHST12
HC toxin MCF7 UP	1/332	0.7899424752741676	0.8276687728262477	0	0	0.6428477604098253	0.15158038555929598	CHST12
amikacin PC3 DOWN	1/335	0.7929083023162751	0.8299673076825664	0	0	0.6369760479041916	0.14780882555570865	EMP3
2-Methylcholine CTD 00002006	6/1666	0.7970270191604638	0.8334669704255824	0	0	0.7580805982550893	0.1719832434228197	BAG6;EGR1;SRF;LMNA;APBA3;MEF2D
pergolide HL60 DOWN	1/341	0.7987162350705325	0.834421722741324	0	0	0.6255434782608695	0.14059061299014003	CHST12
calcitriol CTD 00005558	7/1958	0.8171533496044768	0.8528542241017598	0	0	0.7491209040086777	0.15126886295293576	EGR1;ABTB1;ZFP36;PPP2R4;SLC39A13;JUNB;RELA
diltiazem PC3 DOWN	1/364	0.8195250339016371	0.8544999141069446	0	0	0.5852197868008144	0.11647648933179366	EMP3
(17S)-17-hydroxy-13,17-dimethyl-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-3-one CTD 00007088	1/367	0.8220773103825729	0.8563305316485135	0	0	0.5803338085055832	0.11369948537890857	LMNA
0175029-0000 MCF7 UP	1/368	0.8229201086313773	0.856378622244657	0	0	0.5787229001303164	0.11279086883806197	EGR1
bisacodyl MCF7 DOWN	1/373	0.8270752215300332	0.8598702738344155	0	0	0.5707982702197288	0.10837154895063217	KANK2
3'-Azido-3'-deoxythymidine CTD 00007047	1/374	0.8278945953878095	0.8598905217796089	0	0	0.5692388390255274	0.10751181674357424	COMT
acetaminophen CTD 00005295	16/4135	0.8302588306235472	0.8615137479925804	0	0	0.7964611256672437	0.14815593258744594	KANK2;EGR1;PRKCSH;C10ORF54;SAMD4B;AP2A1;BAG6;DRAP1;RNF123;KLC4;PPP2R4;LPPR2;FOSB;FLYWCH1;JUNB;IER2
daunorubicin PC3 DOWN	1/381	0.8335236575565533	0.8640674367148455	0	0	0.5585526315789474	0.10170863259122699	PEX14
scriptaid PC3 DOWN	2/692	0.8367547606081989	0.8665812790499169	0	0	0.6121038381907947	0.10909174717982771	MEPCE;PEX14
piperlongumine HL60 DOWN	1/389	0.8397341158649265	0.8688298118910454	0	0	0.5468119677274764	0.09551162780194668	CHST12
azacyclonol HL60 DOWN	2/703	0.8432364993878354	0.8716146508095415	0	0	0.6021539088586164	0.10267194752297637	VPS51;KDELR1
ellipticine PC3 DOWN	1/399	0.8471757417968765	0.8748452665049398	0	0	0.5327998689097663	0.08836332299006458	IER2
meclofenoxate HL60 DOWN	2/713	0.8489281040990333	0.8749297787592885	0	0	0.593375681983277	0.09718353161087775	EGR1;RANBP3
Methaneseleninic acid CTD 00000412	1/402	0.8493408184943009	0.8749297787592885	0	0	0.5287325165347501	0.08633923776657877	JUNB
irinotecan PC3 DOWN	3/999	0.8496992456043695	0.8749297787592885	0	0	0.6328982597054886	0.10308192484439135	EPS15L1;PEX14;BRD4
digitoxigenin HL60 DOWN	2/723	0.8544335324778808	0.8789627247978199	0	0	0.5848409565469205	0.09200517019873941	KANK2;CHST12
cephaeline HL60 DOWN	1/411	0.8556556374691331	0.8793784037087171	0	0	0.5168875927889713	0.08057619907482974	KANK2
sanguinarine HL60 DOWN	1/431	0.8687663394613431	0.8919998232291728	0	0	0.4923407482305359	0.0692630253664642	KANK2
carbamazepine CTD 00005574	1/436	0.8718554952150408	0.8943174211413825	0	0	0.4865567216391804	0.06672229457780553	RELA
medrysone HL60 DOWN	2/760	0.8732655151859504	0.8949098463535716	0	0	0.555220505088579	0.07524105557968132	EGR1;MIIP
digoxin MCF7 DOWN	1/449	0.8795546785635122	0.9004964566245481	0	0	0.47212247670807456	0.06059198463902332	KANK2
hydralazine CTD 00006108	2/776	0.8807015181074214	0.900812685028999	0	0	0.5432887525910782	0.06901750673702536	PRKCSH;EMP3
pregnenolone PC3 UP	1/456	0.883508968784203	0.9028252295085726	0	0	0.4646918299092212	0.05755386562179354	TRIM3
cyclosporin A CTD 00007121	18/4825	0.8868961315535825	0.9054257753277314	0	0	0.753900561680882	0.09048872757232311	KANK2;IGSF8;EGR1;RAB1B;SOX13;RAD23A;EMP3;MOSPD3;IL17RC;RELA;MLF2;RNF123;KLC4;LMNA;CAMTA2;APBA3;JUNB;IER2
progesterone CTD 00006624	6/1915	0.8910908162683727	0.9088449976171734	0	0	0.6502050179729413	0.07497444521409852	EGR1;RARG;ZFP36;FOSB;COMT;RELA
alsterpaullone PC3 DOWN	3/1153	0.9097747085591326	0.9270216224654668	0	0	0.5436811594202898	0.05140955700732478	MEPCE;SEMA4C;PEX14
captopril PC3 DOWN	2/856	0.9122407019351089	0.9286541236555322	0	0	0.49033636153074095	0.045038079399580606	LMNA;BRD4
Demecolcine CTD 00005762	2/876	0.9188187100926846	0.9341462156074098	0	0	0.4786129202605175	0.04052245437275555	EGR1;LMNA
testosterone enanthate CTD 00000155	1/533	0.9193736708024555	0.9341462156074098	0	0	0.39586057535142205	0.03327708241916084	PPP4C
AFLATOXIN B1 CTD 00007128	10/3081	0.9234276362561051	0.9366495329049093	0	0	0.6605124503222921	0.05261829801444524	KLC4;EGR1;EMP3;FLYWCH1;C16ORF58;JUNB;S1PR4;FAM127A;IER2;LIMS2
ETHYL METHANESULFONATE CTD 00005938	7/2315	0.9244815817354004	0.9366495329049093	0	0	0.6206571681915279	0.048735335730814025	EGR1;LMNA;PCIF1;FLYWCH1;APBA3;IER2;MLF2
8-azaguanine HL60 DOWN	2/897	0.9252307318471181	0.9366495329049093	0	0	0.4668672110012892	0.03628124667325436	KANK2;CHST12
piroxicam CTD 00006571	1/549	0.9253226083209429	0.9366495329049093	0	0	0.38398524278006985	0.02980218387474191	BAG6
testosterone CTD 00006844	3/1247	0.9348990800123105	0.9454529736719037	0	0	0.50008038585209	0.033663756976917876	EGR1;ABTB1;ZFP36
etifenin PC3 DOWN	1/609	0.9440092929780337	0.9537687875482954	0	0	0.34501930778032036	0.019879760177082092	BRD4
metronidazole PC3 UP	3/1316	0.9490962069425899	0.9580079084162292	0	0	0.47204874333587205	0.024662237733484162	EGR1;RARG;IL17RC
neostigmine bromide PC3 DOWN	1/650	0.9540350451985551	0.9620897500829706	0	0	0.3225363435385543	0.015176906747468282	IL17RC
COPPER CTD 00005706	4/1688	0.9598084514817151	0.9670047660195348	0	0	0.48634871493768184	0.019950775275060832	EGR1;ZFP36;DUSP8;RELA
METHYL METHANESULFONATE CTD 00006307	12/3864	0.9613236688815249	0.9676244794453551	0	0	0.6174762509134264	0.024355808863653503	EGR1;RRNAD1;CHST12;LMNA;PCIF1;EMP3;FLYWCH1;ADAP1;APBA3;MEF2D;MLF2;NFKBIB
digitoxigenin PC3 DOWN	1/694	0.9628237040074232	0.9682277659569505	0	0	0.3013677144111927	0.011417301849831378	EPS15L1
vincristine CTD 00006988	2/1245	0.9819887502029584	0.9865774826805424	0	0	0.33000627690893175	0.005998004895978667	EGR1;LMNA
irinotecan MCF7 DOWN	2/1272	0.9839379509097379	0.9876127891951151	0	0	0.3225231461451934	0.005222437317192404	EPS15L1;PEX14
camptothecin PC3 DOWN	2/1494	0.9938527091754149	0.9966340133988536	0	0	0.27126358895795893	0.0016726826886138157	SOX13;PEX14
trichostatin A CTD 00000660	7/3584	0.9987885954916013	0.9999035639170478	0	0	0.37159240886542577	4.5042159587851824E-4	EGR1;RARG;MAPKAPK2;MEPCE;S1PR2;JUNB;RELA
formaldehyde CTD 00006001	5/3192	0.9995453836396997	0.9999035639170478	0	0	0.2980859742704738	1.3554557363211652E-4	EGR1;LMNA;FOSB;EPS15L1;MLF2
VALPROIC ACID CTD 00006977	22/8312	0.9999035639170478	0.9999035639170478	0	0	0.43421396897670705	4.1875913538223206E-5	IGSF8;EGR1;STAG3L3;PRKCSH;MEPCE;PCIF1;SEMA4C;C10ORF54;AUP1;EMP3;FAM127A;RELA;MLF2;GIGYF1;ABTB1;PPP6R1;RRNAD1;FOSB;ZNF500;JUNB;ATP6V0C;BRD4
