gene,logFC,pval,abs_logFC
230010_at,0.8370352650929407,1.5726653861068416e-05,0.8370352650929407
201298_s_at,-0.6385785337290191,1.5735101670710202e-05,0.6385785337290191
1558685_a_at,0.932736959192157,1.5748718354153128e-05,0.932736959192157
227063_at,0.9839685657023551,1.577795942199194e-05,0.9839685657023551
221148_at,0.1732523295184314,1.5798051204720965e-05,0.1732523295184314
205581_s_at,0.6103135258203918,1.5798151552612873e-05,0.6103135258203918
212259_s_at,0.7429954416356868,1.5804211407682033e-05,0.7429954416356868
121_at,1.1446172991870593,1.581565735807557e-05,1.1446172991870593
227908_at,-0.8632883409643153,1.5855302216735832e-05,0.8632883409643153
233782_at,0.18844527909686226,1.5859673705046667e-05,0.18844527909686226
210048_at,-0.6572946648678428,1.5864195043662166e-05,0.6572946648678428
207857_at,0.7237885345125488,1.5870464064615415e-05,0.7237885345125488
222163_s_at,-0.8496124184698051,1.5886527714205304e-05,0.8496124184698051
220632_s_at,0.36519604568313646,1.5918987115332605e-05,0.36519604568313646
216044_x_at,-1.2919269669388243,1.5923589364496486e-05,1.2919269669388243
214240_at,2.205034215619608,1.5982403667111822e-05,2.205034215619608
204197_s_at,1.2306864557513726,1.59922321017233e-05,1.2306864557513726
227435_at,-1.1332824459607833,1.5998514311685947e-05,1.1332824459607833
203352_at,-0.8300546474372537,1.6004273824250297e-05,0.8300546474372537
224373_s_at,0.32239004690196005,1.600536002840039e-05,0.32239004690196005
214472_at,0.5621888045090202,1.6039674719323375e-05,0.5621888045090202
210847_x_at,0.6300929460219606,1.6043867705158276e-05,0.6300929460219606
216032_s_at,0.5196325229921595,1.608859993391438e-05,0.5196325229921595
244010_at,1.1599102322403914,1.610538713334995e-05,1.1599102322403914
200077_s_at,0.19912890372156866,1.6107118099258946e-05,0.19912890372156866
216526_x_at,0.3972080408235268,1.6124684173951915e-05,0.3972080408235268
205911_at,0.8117054987627457,1.613017280169365e-05,0.8117054987627457
234414_at,0.5663047987674505,1.6154882852702102e-05,0.5663047987674505
222747_s_at,-1.0667436591470576,1.6158430613383767e-05,1.0667436591470576
204860_s_at,-1.4196721235482355,1.6198060064756388e-05,1.4196721235482355
212858_at,1.1980654077356885,1.6200652381052643e-05,1.1980654077356885
239128_at,0.33957026974666604,1.620263489191611e-05,0.33957026974666604
1554594_at,0.298778653591373,1.6221557323436302e-05,0.298778653591373
214940_s_at,0.5204938907552954,1.6225755312035482e-05,0.5204938907552954
232713_at,0.1868827792376475,1.625298857015392e-05,0.1868827792376475
200613_at,0.399011912393334,1.62643484648915e-05,0.399011912393334
209320_at,0.5758401033533334,1.6278057869500528e-05,0.5758401033533334
204381_at,1.0305647009694114,1.6290070339560475e-05,1.0305647009694114
236321_at,-0.9899231446364709,1.6303290857152812e-05,0.9899231446364709
232531_at,-0.547040024506666,1.6330718027130898e-05,0.547040024506666
237931_at,0.35287285570784244,1.633140413837364e-05,0.35287285570784244
203036_s_at,0.28739269786078436,1.6336649909436117e-05,0.28739269786078436
220992_s_at,-0.6999439013129427,1.634177901428066e-05,0.6999439013129427
217499_x_at,0.9685145160129407,1.634669987973717e-05,0.9685145160129407
243044_at,0.27391096756901945,1.636345861399545e-05,0.27391096756901945
202659_at,0.9199385722168643,1.6381937770922908e-05,0.9199385722168643
215116_s_at,1.0000517689945099,1.6428494297693826e-05,1.0000517689945099
203060_s_at,-1.1718851020137233,1.6444105016196718e-05,1.1718851020137233
214825_at,-1.4554075997870601,1.647168374874641e-05,1.4554075997870601
219298_at,1.279838454643139,1.647398890575164e-05,1.279838454643139
203793_x_at,0.6330954054074525,1.6475600724118023e-05,0.6330954054074525
238104_at,0.34196771055803943,1.6494643417339043e-05,0.34196771055803943
216675_at,0.8481472496247049,1.6513472214957406e-05,0.8481472496247049
216602_s_at,0.8926728212137274,1.652683890525891e-05,0.8926728212137274
215633_x_at,1.024323230432156,1.6529809997363792e-05,1.024323230432156
240715_at,0.19956893029921563,1.654610143775852e-05,0.19956893029921563
238622_at,-0.6759082047313729,1.6556175762409122e-05,0.6759082047313729
200724_at,0.23240437281607784,1.657078597101108e-05,0.23240437281607784
213857_s_at,-0.5868482647996078,1.6571641610526838e-05,0.5868482647996078
1554101_a_at,-1.284189123573333,1.6582334909090998e-05,1.284189123573333
203038_at,-0.7555543985341195,1.660499262790276e-05,0.7555543985341195
205500_at,-0.9091547371956858,1.6606348934792085e-05,0.9091547371956858
225814_at,-0.4675070204545104,1.6606485663206177e-05,0.4675070204545104
210629_x_at,0.979138967913725,1.660740053955208e-05,0.979138967913725
206845_s_at,0.769231309801568,1.6629891668882674e-05,0.769231309801568
203173_s_at,-0.47167686423686206,1.6637314658839962e-05,0.47167686423686206
232488_at,0.5346642009627462,1.664261667300564e-05,0.5346642009627462
242507_at,0.29966004938470636,1.6647695284060986e-05,0.29966004938470636
239111_at,0.2010929427599999,1.6651438594295485e-05,0.2010929427599999
243207_at,0.34316860906039226,1.6675742864350805e-05,0.34316860906039226
205442_at,-1.0178270851501967,1.6699137396256485e-05,1.0178270851501967
226143_at,0.7280843177368599,1.6706065891895864e-05,0.7280843177368599
224504_s_at,-0.5291098713125493,1.6710123593827007e-05,0.5291098713125493
205223_at,-0.3475385265431372,1.6711369873579267e-05,0.3475385265431372
215587_x_at,0.761142501783139,1.677332903917625e-05,0.761142501783139
241050_at,0.19232167170666647,1.680142119384799e-05,0.19232167170666647
1555370_a_at,-1.2285999770996066,1.6830610623503414e-05,1.2285999770996066
225071_at,-0.8231701294066642,1.687109818101539e-05,0.8231701294066642
212678_at,-0.6611555324054912,1.6871316929167902e-05,0.6611555324054912
225546_at,0.49060062111882274,1.6884010592247524e-05,0.49060062111882274
203437_at,0.8571621623843146,1.68870965208886e-05,0.8571621623843146
229744_at,-0.8209336073788229,1.6887671434592312e-05,0.8209336073788229
203199_s_at,-0.5658677253690207,1.6912337510376313e-05,0.5658677253690207
217534_at,0.2917162132298041,1.6937078556510178e-05,0.2917162132298041
228559_at,-1.1584229849403904,1.6945591654332614e-05,1.1584229849403904
203794_at,-0.3950188310282359,1.6954991833913662e-05,0.3950188310282359
1557036_at,-0.6899420836137269,1.695813028881993e-05,0.6899420836137269
238150_at,0.24928472771490195,1.6985592194173633e-05,0.24928472771490195
236917_at,-0.8336433179466671,1.7005293272487357e-05,0.8336433179466671
214362_at,0.3833235804752939,1.7005384804282287e-05,0.3833235804752939
211275_s_at,-0.5099024857180403,1.7051044789494846e-05,0.5099024857180403
236411_at,-0.6275990496811765,1.7059388231753773e-05,0.6275990496811765
1553703_at,-0.47217500367372445,1.70815776436513e-05,0.47217500367372445
1555318_at,1.155740536756078,1.7103389345866842e-05,1.155740536756078
205170_at,-0.6494832728329412,1.7111064771115994e-05,0.6494832728329412
228907_at,0.8184062542784325,1.712829558588535e-05,0.8184062542784325
231002_s_at,-0.6149033672152946,1.7139759590933026e-05,0.6149033672152946
236273_at,-0.7946157451215687,1.715702632243915e-05,0.7946157451215687
211075_s_at,-0.7773711226160778,1.7228811921698197e-05,0.7773711226160778
1565876_x_at,0.4495996285799997,1.723583931777529e-05,0.4495996285799997
202881_x_at,0.16703959547803882,1.725686703102136e-05,0.16703959547803882
201070_x_at,-1.5344055617874526,1.7258165255547222e-05,1.5344055617874526
1553493_a_at,0.21901108355333276,1.72642173820771e-05,0.21901108355333276
201194_at,0.6209099414066674,1.727105705772052e-05,0.6209099414066674
238473_at,0.2699790736737251,1.7288414327415348e-05,0.2699790736737251
223368_s_at,1.0126677901572547,1.7308496698763914e-05,1.0126677901572547
243595_at,0.13386616543803864,1.730860275036753e-05,0.13386616543803864
227134_at,1.0494552217517645,1.7315827035289553e-05,1.0494552217517645
217615_at,0.40027247875137073,1.7318176063672155e-05,0.40027247875137073
227874_at,-0.9190136706741177,1.7326093621888575e-05,0.9190136706741177
244373_at,1.0620398107654903,1.7344505802186368e-05,1.0620398107654903
202526_at,-0.546149931296863,1.7364761453638768e-05,0.546149931296863
226185_at,-1.2163147427560776,1.7375623812687404e-05,1.2163147427560776
211142_x_at,0.37484795387294056,1.7380638488075287e-05,0.37484795387294056
237444_at,-1.1148756226129413,1.7386157702229645e-05,1.1148756226129413
230160_x_at,0.3026771843447058,1.738756468573233e-05,0.3026771843447058
243209_at,0.3503022503623532,1.7406418375042217e-05,0.3503022503623532
231278_at,0.2683360423298038,1.7407220740253375e-05,0.2683360423298038
209709_s_at,-1.8821889474317626,1.7416596785962594e-05,1.8821889474317626
234530_s_at,0.1503180096929415,1.7417605096658353e-05,0.1503180096929415
226988_s_at,1.398805048043922,1.7435307085770873e-05,1.398805048043922
209356_x_at,0.7707440793627445,1.74640118701634e-05,0.7707440793627445
230852_at,0.382692086192157,1.746821752752824e-05,0.382692086192157
213907_at,-1.1734198013478423,1.7493523461578198e-05,1.1734198013478423
218574_s_at,1.2791428891921592,1.7509890845525018e-05,1.2791428891921592
228913_at,-0.9788974652933327,1.7512798241480834e-05,0.9788974652933327
211862_x_at,-0.7183869547078441,1.751471500701382e-05,0.7183869547078441
229748_x_at,1.1505951109635308,1.7561066171943613e-05,1.1505951109635308
201261_x_at,1.2202792560905875,1.7588256510964228e-05,1.2202792560905875
1563045_at,0.1943727968250979,1.762228422156709e-05,0.1943727968250979
244575_at,0.1720715679588234,1.7623587344128083e-05,0.1720715679588234
238477_at,0.7430570986831366,1.763509595685409e-05,0.7430570986831366
241400_at,0.6181798831639229,1.7638906493018432e-05,0.6181798831639229
236296_x_at,0.392352348382353,1.76417176677139e-05,0.392352348382353
1556060_a_at,-0.7166804559996063,1.7649180331062725e-05,0.7166804559996063
209648_x_at,-0.630715758203138,1.7653089286355702e-05,0.630715758203138
236314_at,-1.1585601618117636,1.7673517833871735e-05,1.1585601618117636
200719_at,-0.5319614409521565,1.7687260118887593e-05,0.5319614409521565
235318_at,-0.882566758808629,1.7740428503255393e-05,0.882566758808629
226706_at,0.8851893616776456,1.774326661932433e-05,0.8851893616776456
226205_at,0.30397698042901933,1.778633495673969e-05,0.30397698042901933
227588_s_at,0.19442540318196055,1.7807845428651495e-05,0.19442540318196055
214614_at,0.46414321519568613,1.7830094805243443e-05,0.46414321519568613
230986_at,-0.92892960830196,1.783670591161264e-05,0.92892960830196
242298_x_at,0.37484332061999925,1.7837550414694476e-05,0.37484332061999925
222377_at,0.1984241317294111,1.7838101779020688e-05,0.1984241317294111
211031_s_at,1.0471008588360764,1.7870131297257846e-05,1.0471008588360764
201813_s_at,-1.4752201746400004,1.7874540586407563e-05,1.4752201746400004
1554251_at,-0.9414588216980393,1.7890923226046783e-05,0.9414588216980393
226576_at,-1.6453001335733326,1.7904356827718723e-05,1.6453001335733326
1553977_a_at,-0.4917267288513725,1.7923524544706388e-05,0.4917267288513725
213708_s_at,0.5755645118137238,1.7925773410484194e-05,0.5755645118137238
221320_at,0.200786238362745,1.7945607611953717e-05,0.200786238362745
205368_at,0.8610384610207857,1.797506783251066e-05,0.8610384610207857
200801_x_at,0.19083013854117503,1.8002289154983087e-05,0.19083013854117503
200625_s_at,-0.6379556429568645,1.8020699082676056e-05,0.6379556429568645
207214_at,0.18628399904313753,1.8025941345037033e-05,0.18628399904313753
218004_at,0.3629123380062751,1.803337820365065e-05,0.3629123380062751
219462_at,0.9113915893286295,1.8038997141600158e-05,0.9113915893286295
210438_x_at,-0.5454680958886282,1.8068218214462708e-05,0.5454680958886282
224049_at,0.3202589695517646,1.8075117575493174e-05,0.3202589695517646
202878_s_at,-0.6560787057411748,1.8087702317254786e-05,0.6560787057411748
229292_at,-0.8901513116788236,1.8099140699859564e-05,0.8901513116788236
218095_s_at,-0.7145344196141181,1.812713225022075e-05,0.7145344196141181
218868_at,-0.6608416590921573,1.8145215156489037e-05,0.6608416590921573
239567_at,1.210100424903139,1.8147378035952125e-05,1.210100424903139
240233_at,0.2564664408898034,1.8171226318246973e-05,0.2564664408898034
219428_s_at,0.9360682306901955,1.820510155576585e-05,0.9360682306901955
205918_at,0.7640220853517636,1.8205104026588683e-05,0.7640220853517636
233354_at,-0.43665330525176227,1.823508332042121e-05,0.43665330525176227
223814_at,-0.7016482368780386,1.823764445565087e-05,0.7016482368780386
204749_at,-1.431651770983529,1.8243396314459062e-05,1.431651770983529
203895_at,-1.2690718891133352,1.8248150395326935e-05,1.2690718891133352
227313_at,-0.549716831194119,1.8263906716965542e-05,0.549716831194119
201497_x_at,1.2715846510901976,1.8266929575539432e-05,1.2715846510901976
227894_at,1.0096402780996083,1.8272212635781216e-05,1.0096402780996083
217728_at,0.8910201635882338,1.8289030135319337e-05,0.8910201635882338
1559992_a_at,-2.0952380465698037,1.834197161974211e-05,2.0952380465698037
218817_at,-0.9157980897078435,1.8367539045451246e-05,0.9157980897078435
215677_s_at,0.21929022397607856,1.8417865399500822e-05,0.21929022397607856
204802_at,1.1774179682258814,1.843929911673665e-05,1.1774179682258814
233651_s_at,0.9773807266980388,1.8452489256814037e-05,0.9773807266980388
240137_at,-1.0972299818501963,1.8456896100426586e-05,1.0972299818501963
221606_s_at,-1.5279348019952934,1.8467442427444034e-05,1.5279348019952934
204747_at,-0.726936949218822,1.847208862921204e-05,0.726936949218822
1557459_at,0.8259527472796075,1.8513369376879524e-05,0.8259527472796075
209999_x_at,0.7291050968470589,1.851451219069269e-05,0.7291050968470589
230011_at,0.22015049149215615,1.8514711372690422e-05,0.22015049149215615
232061_at,0.39754012386313686,1.8524287070224773e-05,0.39754012386313686
239178_at,-1.544080046366668,1.8596177877578216e-05,1.544080046366668
234339_s_at,0.4549726956811764,1.860223288349857e-05,0.4549726956811764
206455_s_at,0.27461469828078444,1.862739017659748e-05,0.27461469828078444
236915_at,-0.798647210531374,1.8629453672453802e-05,0.798647210531374
1555065_x_at,0.3307298840203923,1.8642401219928553e-05,0.3307298840203923
225910_at,-0.7179600217572535,1.8643985684708148e-05,0.7179600217572535
224414_s_at,-0.6590875436321575,1.8662457747582625e-05,0.6590875436321575
200805_at,0.6937603215647066,1.869371195404069e-05,0.6937603215647066
217680_x_at,0.11864867463411732,1.8722395523071785e-05,0.11864867463411732
204447_at,0.8962675902992174,1.8729402403740463e-05,0.8962675902992174
228368_at,-1.2237490564803908,1.8740034706246964e-05,1.2237490564803908
224352_s_at,-0.8276497917443146,1.875557790950775e-05,0.8276497917443146
217437_s_at,-1.0996613881901984,1.875697961612088e-05,1.0996613881901984
241256_at,0.1798833429592155,1.8760162117067593e-05,0.1798833429592155
208190_s_at,0.8653981417450982,1.8781476398515806e-05,0.8653981417450982
237276_at,0.2111543689650981,1.8782410711350747e-05,0.2111543689650981
217631_at,-0.5767655514721586,1.879365548898921e-05,0.5767655514721586
1569792_a_at,-0.5188128379972543,1.879806360777105e-05,0.5188128379972543
202801_at,0.5845779602792174,1.8834511910231367e-05,0.5845779602792174
230443_at,0.47834735096274583,1.8858497548220826e-05,0.47834735096274583
209994_s_at,-0.8383052078086273,1.886804566426546e-05,0.8383052078086273
219990_at,-1.6060386980074508,1.8880344249137062e-05,1.6060386980074508
212821_at,0.5767388458870584,1.8911693316223608e-05,0.5767388458870584
229955_at,-0.6526601223498041,1.8913625476014224e-05,0.6526601223498041
240016_at,0.7180743497588224,1.891792043378822e-05,0.7180743497588224
1552834_at,0.19145113458313778,1.8935982791616054e-05,0.19145113458313778
228653_at,-0.832359012250981,1.8940129178041407e-05,0.832359012250981
205459_s_at,0.2674304081776464,1.8962957080377034e-05,0.2674304081776464
223894_s_at,-0.5746168834843131,1.8970834542457637e-05,0.5746168834843131
209941_at,-0.5361761653952941,1.8974274323623863e-05,0.5361761653952941
219996_at,0.2136859175168624,1.90569391999521e-05,0.2136859175168624
219448_at,-0.6770628309176461,1.906304738076077e-05,0.6770628309176461
1554317_s_at,0.3389373428439213,1.908567808048528e-05,0.3389373428439213
220650_s_at,0.28592722597294173,1.9099889980988707e-05,0.28592722597294173
238692_at,-1.2075346719807838,1.9102411387677563e-05,1.2075346719807838
217763_s_at,-0.8424914365631384,1.9111451316821372e-05,0.8424914365631384
1552890_a_at,0.20678769083607929,1.91532140190043e-05,0.20678769083607929
