sig_id,drug,pert_id,similarity_scores
MUC.CP003_MCF7_6H:BRD-K43682718-001-01-0:9.9621,SA-424589,BRD-K43682718-001-01-0,-0.04
CPC018_A375_6H:BRD-A80383043-001-01-7:10,BRD-A80383043,BRD-A80383043-001-01-7,-0.04
HOG003_A549_6H:BRD-K22503835-001-06-0:1.11,scriptaid,BRD-K22503835-001-06-0,-0.04
DEB001_MCF7_6H:BRD-A39996500-001-01-4:0.1,radicicol,BRD-A39996500-001-01-4,-0.04
CPC006_A549_6H:BRD-K68336408-001-04-2:56.78,tyrphostin-AG-1478,BRD-K68336408-001-04-2,-0.04
CPC019_PC3_24H:BRD-K40956802-001-04-2:10,SD-6-035-A8,BRD-K40956802-001-04-2,-0.04
CPC016_NPC_24H:BRD-A17065207-001-06-9:10,brefeldin-a,BRD-A17065207-001-06-9,-0.04
CPC009_VCAP_6H:BRD-K30649484-015-07-3:10,mafenide,BRD-K30649484-015-07-3,-0.04
CPC007_A549_6H:BRD-A43126523-001-06-4:10,BRD-A43126523,BRD-A43126523-001-06-4,-0.04
CPC014_HT29_6H:BRD-A55756846-001-16-2:10,H-7,BRD-A55756846-001-16-2,-0.04
ERG015_VCAP_6H:BRD-K27305650-001-06-7:10,LY-294002,BRD-K27305650-001-06-7,-0.04
CPC012_A375_6H:BRD-K15475572-001-01-8:10,BRD-K15475572,BRD-K15475572-001-01-8,-0.04
CPC019_HT29_6H:BRD-K89451433-001-01-9:10,BRD-K89451433,BRD-K89451433-001-01-9,-0.04
CPC003_PC3_24H:BRD-K11399644-003-03-0:10,phenformin,BRD-K11399644-003-03-0,-0.04
CPC020_PC3_6H:BRD-K60996261-001-01-3:10,BRD-K60996261,BRD-K60996261-001-01-3,-0.04
CPC012_VCAP_6H:BRD-K54822214-001-01-7:10,BRD-K54822214,BRD-K54822214-001-01-7,-0.04
CPC006_SW620_6H:BRD-K64890080-001-03-9:10,BI-2536,BRD-K64890080-001-03-9,-0.04
CPC009_PC3_6H:BRD-K21773564-001-01-8:10,BRD-K21773564,BRD-K21773564-001-01-8,-0.04
CPC014_MCF7_24H:BRD-K71879491-001-22-6:10,tretinoin,BRD-K71879491-001-22-6,-0.04
CPC006_A375_6H:BRD-K34581968-001-01-2:11.1,BMS-536924,BRD-K34581968-001-01-2,-0.04
CPC017_HEPG2_6H:BRD-A07029265-004-02-9:10,ipratropium,BRD-A07029265-004-02-9,-0.04
CPC013_A375_6H:BRD-K50140147-001-03-6:10,NVP-TAE684,BRD-K50140147-001-03-6,-0.04
CPC006_PC3_6H:BRD-K06593056-001-02-2:20,LE-135,BRD-K06593056-001-02-2,-0.04
CPC014_VCAP_6H:BRD-K86930074-001-01-9:10,cediranib,BRD-K86930074-001-01-9,-0.04
CPC006_MCF7_6H:BRD-K67075780-001-03-7:160,TGX-115,BRD-K67075780-001-03-7,-0.04
CPC015_MCF7_6H:BRD-K42500029-001-01-9:10,CGP-57380,BRD-K42500029-001-01-9,-0.04
CPC020_PC3_24H:BRD-K35573744-001-05-0:10,erbstatin-analog,BRD-K35573744-001-05-0,-0.04
CPC002_PC3_24H:BRD-K35531059-001-02-4:10,molsidomine,BRD-K35531059-001-02-4,-0.04
KMS002_THP1_24H:BRD-K49010888-001-01-2:3.35,BRD-K49010888,BRD-K49010888-001-01-2,-0.04
CPC016_SKB_24H:BRD-K89930444-001-01-9:10,AG-592,BRD-K89930444-001-01-9,-0.04
CPC012_A375_6H:BRD-K45842176-001-01-3:10,BRD-K45842176,BRD-K45842176-001-01-3,-0.04
CPC016_A375_6H:BRD-K78122587-300-01-9:10,NNC-55-0396,BRD-K78122587-300-01-9,-0.04
CPC014_PC3_6H:BRD-K50168500-001-01-2:10,canertinib,BRD-K50168500-001-01-2,-0.04
CPC009_HA1E_6H:BRD-A11087911-001-05-8:10,BRD-A11087911,BRD-A11087911-001-05-8,-0.04
CPC006_A549_6H:BRD-K19894101-001-01-6:11.1,MST-312,BRD-K19894101-001-01-6,-0.04
CPC013_MCF7_24H:BRD-K68191783-001-01-2:10,ALW-II-38-3,BRD-K68191783-001-01-2,-0.04
CPC012_MCF7_6H:BRD-K66426634-001-01-5:10,BRD-K66426634,BRD-K66426634-001-01-5,-0.04
CPC014_VCAP_24H:BRD-K15891719-001-01-0:10,tenofovir,BRD-K15891719-001-01-0,-0.04
CPC014_MCF7_6H:BRD-K97764662-001-09-0:10,PD-173074,BRD-K97764662-001-09-0,-0.04
CPC008_MCF7_24H:BRD-K76907295-001-03-8:10,VU-0418947-2,BRD-K76907295-001-03-8,-0.04
LJP001_MCF10A_24H:BRD-K19540840-001-04-5:10,saracatinib,BRD-K19540840-001-04-5,-0.04
DEB001_MCF7_6H:BRD-A39996500-001-01-4:0.2,radicicol,BRD-A39996500-001-01-4,-0.04
CPC009_VCAP_6H:BRD-K82580504-001-01-6:10,BRD-K82580504,BRD-K82580504-001-01-6,-0.04
CPC004_HA1E_24H:BRD-A67862938-034-09-9:10,naftidrofuryl,BRD-A67862938-034-09-9,-0.04
CPC001_VCAP_24H:BRD-K72541103-001-01-5:10,JAK3-inhibitor-I,BRD-K72541103-001-01-5,-0.04
CPC008_VCAP_24H:BRD-K37498076-003-01-1:10,BRD-K37498076,BRD-K37498076-003-01-1,-0.04
CPC016_MCF7_6H:BRD-K78294846-001-02-5:10,osthol,BRD-K78294846-001-02-5,-0.04
CPC009_PC3_24H:BRD-K74690444-001-01-6:10,BRD-K74690444,BRD-K74690444-001-01-6,-0.04
CPC009_VCAP_24H:BRD-A11087911-001-05-8:10,BRD-A11087911,BRD-A11087911-001-05-8,-0.04
CPC007_HA1E_6H:BRD-K61248029-001-05-2:10,FU-JMBII113B,BRD-K61248029-001-05-2,-0.04
CPC006_A375_24H:BRD-A12230535-001-02-6:44.4,nutlin-3,BRD-A12230535-001-02-6,-0.04
CPC012_A549_6H:BRD-K95976153-001-01-5:10,BRD-K95976153,BRD-K95976153-001-01-5,-0.04
ERG005_VCAP_48H:BRD-A39996500-001-01-4:20,radicicol,BRD-A39996500-001-01-4,-0.04
CPC011_A375_6H:BRD-K81855038-003-08-9:10,roxatidine,BRD-K81855038-003-08-9,-0.04
CPC018_PHH_24H:BRD-K74305673-001-02-1:10,IKK-2-inhibitor-V,BRD-K74305673-001-02-1,-0.04
CPC007_A549_24H:BRD-A39093044-001-09-6:10,K784-3187,BRD-A39093044-001-09-6,-0.04
CPC002_HA1E_6H:BRD-K17868609-001-02-7:10,BRL-54443,BRD-K17868609-001-02-7,-0.04
CPC007_VCAP_24H:BRD-K00615600-001-07-9:10,AG-14361,BRD-K00615600-001-07-9,-0.04
CPC018_MCF7_24H:BRD-K18787491-001-07-8:10,U-0126,BRD-K18787491-001-07-8,-0.04
CPC012_NPC_24H:BRD-K81795824-001-01-4:10,BRD-K81795824,BRD-K81795824-001-01-4,-0.04
CPC014_HCC515_6H:BRD-K79404599-001-02-8:10,enzastaurin,BRD-K79404599-001-02-8,-0.04
CPC018_HT29_6H:BRD-A32440707-001-01-1:10,BRD-A32440707,BRD-A32440707-001-01-1,-0.04
CPC012_VCAP_6H:BRD-K15475572-001-01-8:10,BRD-K15475572,BRD-K15475572-001-01-8,-0.04
CPC010_HT29_6H:BRD-K69676861-001-02-4:10,BRD-K69676861,BRD-K69676861-001-02-4,-0.04
CPC006_A549_6H:BRD-K19216856-001-02-7:88.8,epigallocatechin,BRD-K19216856-001-02-7,-0.04
CPC019_VCAP_6H:BRD-K37150847-001-05-1:10,BRD-K37150847,BRD-K37150847-001-05-1,-0.04
CPC014_PC3_24H:BRD-U33728988-000-01-6:10,QL-X-138,BRD-U33728988-000-01-6,-0.04
CPC013_HT29_6H:BRD-K63068307-001-01-4:10,ZSTK-474,BRD-K63068307-001-01-4,-0.04
CPC006_HEPG2_6H:BRD-K61662457-001-02-2:20,CAY-10594,BRD-K61662457-001-02-2,-0.04
CPC006_VCAP_24H:BRD-K90382497-001-03-2:10,GW-843682X,BRD-K90382497-001-03-2,-0.04
CPC019_VCAP_24H:BRD-K71138616-001-01-1:10,BRD-K71138616,BRD-K71138616-001-01-1,-0.04
CPC014_VCAP_6H:BRD-K01493881-001-20-3:10,apigenin,BRD-K01493881-001-20-3,-0.04
CPC014_PC3_24H:BRD-K32710582-001-01-5:10,EI-247,BRD-K32710582-001-01-5,-0.04
CPC018_MCF7_24H:BRD-K06234293-001-01-8:10,LY-364947,BRD-K06234293-001-01-8,-0.04
CPC008_A375_6H:BRD-K23165181-019-01-0:10,BRD-K23165181,BRD-K23165181-019-01-0,-0.04
MUC.CP006_MCF7_6H:BRD-K82823804-001-01-7:10,SA-792987,BRD-K82823804-001-01-7,-0.04
CPC004_HT29_6H:BRD-K13544237-001-01-0:10,r(-)-propylnorapomorphine,BRD-K13544237-001-01-0,-0.04
MUC.CP004_MCF7_6H:BRD-K06926592-001-01-7:10,tretinoin,BRD-K06926592-001-01-7,-0.04
CPC007_VCAP_6H:BRD-K83213280-001-07-0:10,BRD-K83213280,BRD-K83213280-001-07-0,-0.04
CPC006_PC3_6H:BRD-A62025033-001-01-8:10,temsirolimus,BRD-A62025033-001-01-8,-0.04
CPC005_VCAP_24H:BRD-K84895041-001-01-6:10,BMY-45778,BRD-K84895041-001-01-6,-0.04
CPC010_PC3_6H:BRD-K27169919-001-07-2:10,BRD-K27169919,BRD-K27169919-001-07-2,-0.04
CPC014_VCAP_24H:BRD-K49669041-001-02-7:10,BX-912,BRD-K49669041-001-02-7,-0.04
CPC019_VCAP_24H:BRD-K58479490-001-02-5:10,BRD-K58479490,BRD-K58479490-001-02-5,-0.04
NMH002_NPC_6H:BRD-K81473043-001-07-0:10,tanespimycin,BRD-K81473043-001-07-0,-0.04
CPC018_HEPG2_6H:BRD-K62810658-001-08-0:10,PD-98059,BRD-K62810658-001-08-0,-0.04
LJP002_MDAMB231_6H:BRD-K37687095-001-02-8:10,AZD-8330,BRD-K37687095-001-02-8,-0.04
CPC014_A549_6H:BRD-U43867373-000-01-3:10,WH-4025,BRD-U43867373-000-01-3,-0.04
CPC004_PC3_24H:BRD-K43068349-001-01-9:10,AMG-9810,BRD-K43068349-001-01-9,-0.04
PCLB003_PC3_24H:BRD-K77908580-001-04-7:0.12,entinostat,BRD-K77908580-001-04-7,-0.04
CPC014_MCF7_6H:BRD-K86465814-001-03-7:10,HO-013,BRD-K86465814-001-03-7,-0.04
CPC006_VCAP_6H:BRD-K50590187-001-10-8:160,capsaicin,BRD-K50590187-001-10-8,-0.04
CPC020_VCAP_6H:BRD-A09722536-002-09-9:10,cyclophosphamide,BRD-A09722536-002-09-9,-0.04
CPC008_VCAP_24H:BRD-K87726525-001-05-6:10,BRD-K87726525,BRD-K87726525-001-05-6,-0.04
CPC020_VCAP_6H:BRD-K22031190-001-16-0:10,diflunisal,BRD-K22031190-001-16-0,-0.04
CPC014_ASC_24H:BRD-K14880289-001-01-4:10,GW-501516,BRD-K14880289-001-01-4,-0.04
CPC006_RKO_6H:BRD-K02822062-001-01-3:10,CT-200783,BRD-K02822062-001-01-3,-0.04
CPC007_A375_6H:BRD-K18595892-001-09-6:10,BRD-K18595892,BRD-K18595892-001-09-6,-0.04
CPC012_VCAP_24H:BRD-K17119186-001-01-8:10,BAS-00535043,BRD-K17119186-001-01-8,-0.04
CPC019_A375_6H:BRD-K98856658-001-05-7:10,BRD-K98856658,BRD-K98856658-001-05-7,-0.04
CPC010_PC3_24H:BRD-A89049230-001-03-4:10,BRD-A89049230,BRD-A89049230-001-03-4,-0.04
CPC017_ASC_24H:BRD-A25687296-300-03-5:10,emetine,BRD-A25687296-300-03-5,-0.04
CPC010_HT29_6H:BRD-K92932331-001-04-0:10,BRD-K92932331,BRD-K92932331-001-04-0,-0.04
CPC014_SKB_24H:BRD-A77467113-001-01-8:10,EMF-sumo1-11,BRD-A77467113-001-01-8,-0.04
HOG002_MCF7_24H:BRD-K76674262-001-02-5:0.0412,homoharringtonine,BRD-K76674262-001-02-5,-0.04
CPC002_HA1E_24H:BRD-K49577446-001-03-1:10,flunisolide,BRD-K49577446-001-03-1,-0.04
CPC014_VCAP_24H:BRD-K26674531-001-01-3:10,GR-235,BRD-K26674531-001-01-3,-0.04
CPC006_A375_24H:BRD-A43331270-001-01-6:10,niguldipine,BRD-A43331270-001-01-6,-0.04
CPC012_VCAP_6H:BRD-A04172077-001-01-6:10,BRD-A04172077,BRD-A04172077-001-01-6,-0.04
CPC001_HA1E_6H:BRD-K27665173-001-01-3:10,D-64406,BRD-K27665173-001-01-3,-0.04
CPC006_A375_6H:BRD-K53414658-001-01-7:10,tivozanib,BRD-K53414658-001-01-7,-0.04
CPC019_VCAP_6H:BRD-K67870070-001-01-4:10,SA-247615,BRD-K67870070-001-01-4,-0.04
CPC013_PC3_6H:BRD-K71670746-001-01-6:10,BRD-K71670746,BRD-K71670746-001-01-6,-0.04
CPC008_PC3_24H:BRD-K58853583-001-01-1:10,BRD-K58853583,BRD-K58853583-001-01-1,-0.04
CPC020_VCAP_6H:BRD-A80793822-001-01-4:10,pemoline,BRD-A80793822-001-01-4,-0.04
CPC012_MCF7_6H:BRD-K21672423-001-01-3:10,BRD-K21672423,BRD-K21672423-001-01-3,-0.04
CPC014_MCF7_6H:BRD-A96799240-001-01-7:10,4-hydroxyretinoic-acid,BRD-A96799240-001-01-7,-0.04
CPC012_HA1E_6H:BRD-K72615639-001-01-0:10,BRD-K72615639,BRD-K72615639-001-01-0,-0.04
CPC006_A375_6H:BRD-K53903639-001-01-3:80,CHEMBL-1222381,BRD-K53903639-001-01-3,-0.04
CPC012_HA1E_6H:BRD-A04172077-001-01-6:10,BRD-A04172077,BRD-A04172077-001-01-6,-0.04
HOG003_MCF7_24H:BRD-A47829399-001-01-1:3.3333,artesunate,BRD-A47829399-001-01-1,-0.04
NMH002_NPC_6H:BRD-K12184916-001-08-9:10,NVP-BEZ235,BRD-K12184916-001-08-9,-0.04
CPC009_HEPG2_6H:BRD-K55070890-001-02-1:10,thiothixene,BRD-K55070890-001-02-1,-0.04
NMH002_FIBRNPC_24H:BRD-K04923131-001-11-3:10,GSK-3-inhibitor-IX,BRD-K04923131-001-11-3,-0.04
PCLB003_PC3_24H:BRD-K56411643-001-02-6:10,BRD-K56411643,BRD-K56411643-001-02-6,-0.04
CPC006_HCC515_24H:BRD-K59184148-001-04-2:10,SB-216763,BRD-K59184148-001-04-2,-0.04
CPC019_VCAP_6H:BRD-K23103632-001-01-4:10,BRD-K23103632,BRD-K23103632-001-01-4,-0.04
CPC006_HT29_24H:BRD-A35588707-001-03-0:1.25,teniposide,BRD-A35588707-001-03-0,-0.04
CPC006_U937_6H:BRD-K56700933-001-01-3:10,phenethyl-isothiocyanate,BRD-K56700933-001-01-3,-0.04
MUC.CP005_MCF7_24H:BRD-K59563627-001-01-3:10.0456,BRD-K59563627,BRD-K59563627-001-01-3,-0.04
CPC010_VCAP_24H:BRD-K65258912-001-08-1:10,BRD-K65258912,BRD-K65258912-001-08-1,-0.04
CPC006_MCF7_24H:BRD-K68997413-001-01-0:10,PF-3845,BRD-K68997413-001-01-0,-0.04
CPC017_A375_6H:BRD-K14821540-001-03-9:10,FCCP,BRD-K14821540-001-03-9,-0.04
CPC014_A549_24H:BRD-U86922168-000-01-3:10,QL-XII-47,BRD-U86922168-000-01-3,-0.04
CPC002_VCAP_6H:BRD-K14821540-001-03-9:10,FCCP,BRD-K14821540-001-03-9,-0.04
ASG001_PC3_24H:BRD-A39996500-001-01-4:2,radicicol,BRD-A39996500-001-01-4,-0.04
CPC014_VCAP_6H:BRD-K77008974-001-01-6:10,WYE-354,BRD-K77008974-001-01-6,-0.04
CPC008_PC3_6H:BRD-K37456065-001-01-6:10,VU-0365114-2,BRD-K37456065-001-01-6,-0.04
CPC006_HEPG2_6H:BRD-K53414658-001-01-7:10,tivozanib,BRD-K53414658-001-01-7,-0.04
CPC010_PC3_6H:BRD-K06221026-001-05-0:10,DUP-697,BRD-K06221026-001-05-0,-0.04
MUC.CP001_MCF7_6H:BRD-K64634304-001-01-5:1.4815,tretinoin,BRD-K64634304-001-01-5,-0.04
CPC014_SKB_24H:BRD-A72180425-001-06-4:10,K784-3188,BRD-A72180425-001-06-4,-0.04
CPC012_PC3_24H:BRD-K62169556-001-01-9:10,BRD-K62169556,BRD-K62169556-001-01-9,-0.04
CPC019_VCAP_6H:BRD-K55116708-001-01-6:10,BRD-K55116708,BRD-K55116708-001-01-6,-0.04
CPC006_HT29_6H:BRD-K53414658-001-01-7:10,tivozanib,BRD-K53414658-001-01-7,-0.04
CPC003_PC3_24H:BRD-K65503129-001-01-4:10,HSP90-inhibitor,BRD-K65503129-001-01-4,-0.04
CPC018_A375_6H:BRD-K72895815-001-01-4:10,SSR-69071,BRD-K72895815-001-01-4,-0.04
LJP001_MCF10A_6H:BRD-K68407802-001-02-7:10,KIN001-055,BRD-K68407802-001-02-7,-0.04
MUC.CP004_MCF7_24H:BRD-K60558220-001-01-1:10.0219,SA-422830,BRD-K60558220-001-01-1,-0.04
CPC018_MCF7_24H:BRD-K60690191-003-02-1:10,MPEP,BRD-K60690191-003-02-1,-0.04
CPC019_VCAP_24H:BRD-K00007652-001-01-9:10,BRD-K00007652,BRD-K00007652-001-01-9,-0.04
CPC004_PC3_24H:BRD-K87343924-001-02-4:10,wortmannin,BRD-K87343924-001-02-4,-0.04
CPC013_MCF7_24H:BRD-K19540840-001-01-1:10,saracatinib,BRD-K19540840-001-01-1,-0.04
PCLB003_A549_24H:BRD-K04218075-048-12-5:10,clomifene,BRD-K04218075-048-12-5,-0.04
CPC003_HCC515_6H:BRD-K21565985-001-15-9:10,xylazine,BRD-K21565985-001-15-9,-0.04
CPC017_HT29_6H:BRD-K26669427-001-01-0:10,WR-216174,BRD-K26669427-001-01-0,-0.04
CPC006_CORL23_6H:BRD-K39503511-001-02-1:80,quiflapon,BRD-K39503511-001-02-1,-0.04
CPC004_VCAP_24H:BRD-K63945320-001-03-2:10,dihydrosamidin,BRD-K63945320-001-03-2,-0.04
CPC019_MCF7_24H:BRD-K33116223-001-01-9:10,BRD-K33116223,BRD-K33116223-001-01-9,-0.04
CPC015_HT29_6H:BRD-K09537769-001-02-4:10,NU-7026,BRD-K09537769-001-02-4,-0.04
CPC014_A549_6H:BRD-K83794624-001-01-7:10,pirarubicin,BRD-K83794624-001-01-7,-0.04
CPC013_HA1E_6H:BRD-A13807286-001-06-2:10,HA-14-1,BRD-A13807286-001-06-2,-0.04
CPC006_SW948_6H:BRD-K57080016-001-04-3:80,selumetinib,BRD-K57080016-001-04-3,-0.04
CPC014_MCF7_6H:BRD-K01436366-001-02-4:10,XMD-1150,BRD-K01436366-001-02-4,-0.04
CPC014_MCF7_6H:BRD-U51951544-000-01-8:10,ZG-10,BRD-U51951544-000-01-8,-0.04
CPC002_HCC515_24H:BRD-K46419649-001-01-8:10,U0126,BRD-K46419649-001-01-8,-0.04
CPC009_MCF7_24H:BRD-K35191571-001-01-8:10,BRD-K35191571,BRD-K35191571-001-01-8,-0.04
CPC013_A375_6H:BRD-K59460069-001-01-7:10,BRD-K59460069,BRD-K59460069-001-01-7,-0.04
CPC011_VCAP_24H:BRD-K63265447-001-05-8:10,docetaxel,BRD-K63265447-001-05-8,-0.04
CPC014_HT29_6H:BRD-K84085265-001-01-3:10,CG-930,BRD-K84085265-001-01-3,-0.04
CPC018_HT29_6H:BRD-K52989797-001-01-1:10,clomipramine,BRD-K52989797-001-01-1,-0.04
CPC002_PC3_6H:BRD-K37312348-001-06-9:10,kenpaullone,BRD-K37312348-001-06-9,-0.04
CPC007_PC3_24H:BRD-K32862555-001-04-1:10,BRD-K32862555,BRD-K32862555-001-04-1,-0.04
CPC004_PC3_6H:BRD-K68867920-001-05-2:10,quetiapine,BRD-K68867920-001-05-2,-0.04
CPC012_A549_24H:BRD-K17119186-001-01-8:10,BAS-00535043,BRD-K17119186-001-01-8,-0.04
CPC018_A375_6H:BRD-K00675675-003-01-2:10,CL-82198,BRD-K00675675-003-01-2,-0.04
CPC004_PC3_6H:BRD-A04756508-001-01-5:10,norgestimate,BRD-A04756508-001-01-5,-0.04
MUC.CP006_MCF7_24H:BRD-A19037878-001-03-1:1.1111,trichostatin-a,BRD-A19037878-001-03-1,-0.04
CPC014_VCAP_6H:BRD-K58772419-001-02-1:10,AZD-6482,BRD-K58772419-001-02-1,-0.04
CPC006_SW948_6H:BRD-K93725829-001-01-2:0.5,ERK-inhibitor-11E,BRD-K93725829-001-01-2,-0.04
CPC005_A549_6H:BRD-A65767837-001-03-6:10,hydrocortisone,BRD-A65767837-001-03-6,-0.04
CPC009_PC3_6H:BRD-K14270862-001-01-3:10,BRD-K14270862,BRD-K14270862-001-01-3,-0.04
LJP001_HS578T_6H:BRD-K87909389-001-04-6:10,alvocidib,BRD-K87909389-001-04-6,-0.04
CPC006_CL34_6H:BRD-K17349619-003-01-4:10,HLI-373,BRD-K17349619-003-01-4,-0.04
CPC004_HT29_6H:BRD-K03670461-001-02-0:10,tyrphostin-AG-82,BRD-K03670461-001-02-0,-0.04
CPC012_ASC_24H:BRD-K86472598-001-02-7:10,MD-II-051,BRD-K86472598-001-02-7,-0.04
CPC014_VCAP_24H:BRD-U04166717-000-01-2:10,XMD-1499,BRD-U04166717-000-01-2,-0.04
CPC020_HT29_6H:BRD-K81514393-001-01-0:10,BRD-K81514393,BRD-K81514393-001-01-0,-0.04
CPC004_VCAP_24H:BRD-A61793559-001-08-1:10,metolazone,BRD-A61793559-001-08-1,-0.04
CPC015_A375_6H:BRD-K53987533-003-01-9:10,fluphenazine,BRD-K53987533-003-01-9,-0.04
CPC003_HCC515_24H:BRD-K31627533-001-03-8:10,rimexolone,BRD-K31627533-001-03-8,-0.04
CPC017_HT29_6H:BRD-K07079548-001-01-9:10,BRD-K07079548,BRD-K07079548-001-01-9,-0.04
CPC017_HT29_6H:BRD-K17743697-066-02-8:10,KB-R7943,BRD-K17743697-066-02-8,-0.04
CPC006_PL21_6H:BRD-M86331534-373-01-5:10,pyrvinium-pamoate,BRD-M86331534-373-01-5,-0.04
CPC006_HCC515_6H:BRD-K05653692-003-04-7:64,DL-PDMP,BRD-K05653692-003-04-7,-0.04
CPC014_PC3_6H:BRD-K94294671-003-01-3:10,OSI-027,BRD-K94294671-003-01-3,-0.04
CPC014_HA1E_6H:BRD-K40255344-001-13-5:10,tyrphostin-A9,BRD-K40255344-001-13-5,-0.04
CPC006_WSUDLCL2_6H:BRD-K02822062-001-01-3:10,CT-200783,BRD-K02822062-001-01-3,-0.04
CPC006_HT115_6H:BRD-K17349619-003-01-4:10,HLI-373,BRD-K17349619-003-01-4,-0.04
CPC001_VCAP_24H:BRD-K02283807-003-01-4:10,GR-32191,BRD-K02283807-003-01-4,-0.04
CPC006_HT29_24H:BRD-K28360340-001-01-8:10,TW-37,BRD-K28360340-001-01-8,-0.04
CPC001_HA1E_6H:BRD-K85015012-003-01-1:10,NNC-05-2090,BRD-K85015012-003-01-1,-0.04
LJP002_MDAMB231_24H:BRD-K83972459-001-02-7:10,JWE-035,BRD-K83972459-001-02-7,-0.04
NMH002_FIBRNPC_24H:BRD-K81473043-001-07-0:10,tanespimycin,BRD-K81473043-001-07-0,-0.04
MUC.CP004_MCF7_24H:BRD-K46062088-001-01-4:1.1111,ST-4062971,BRD-K46062088-001-01-4,-0.04
CPC008_PC3_24H:BRD-K66037923-001-04-4:10,BRD-K66037923,BRD-K66037923-001-04-4,-0.04
CPC014_VCAP_6H:BRD-K99749624-001-01-3:10,linifanib,BRD-K99749624-001-01-3,-0.04
LJP001_MCF7_6H:BRD-K50140147-001-05-1:2,NVP-TAE684,BRD-K50140147-001-05-1,-0.04
CPC004_HEPG2_6H:BRD-K10995081-001-15-4:10,perphenazine,BRD-K10995081-001-15-4,-0.04
CPC013_HEPG2_6H:BRD-K59460069-001-01-7:10,BRD-K59460069,BRD-K59460069-001-01-7,-0.04
CPC006_A549_6H:BRD-K88510285-001-01-2:0.04,bortezomib,BRD-K88510285-001-01-2,-0.04
CPC008_MCF7_6H:BRD-K89093471-001-03-8:10,VU-0418934-2,BRD-K89093471-001-03-8,-0.04
CPC007_PC3_6H:BRD-K73610817-001-06-3:10,BRD-K73610817,BRD-K73610817-001-06-3,-0.04
CPC013_A549_24H:BRD-K93215584-001-01-9:10,BRD-K93215584,BRD-K93215584-001-01-9,-0.04
CPC006_PL21_6H:BRD-A71390734-001-01-7:0.08,idarubicin,BRD-A71390734-001-01-7,-0.04
CPD002_PC3_24H:BRD-K34776109-001-09-1:10,glimepiride,BRD-K34776109-001-09-1,-0.04
CPC004_HEPG2_6H:BRD-A35588707-001-03-0:10,teniposide,BRD-A35588707-001-03-0,-0.04
CPC013_PC3_6H:BRD-A75931230-001-03-9:10,F-1061-0166,BRD-A75931230-001-03-9,-0.04
CPC009_HCC515_6H:BRD-K49094915-019-01-5:10,BRD-K49094915,BRD-K49094915-019-01-5,-0.04
CPC008_VCAP_24H:BRD-K93060291-001-03-9:10,TL-HRAS-24,BRD-K93060291-001-03-9,-0.04
CPC017_A549_24H:BRD-K43389675-001-01-3:10,daunorubicin,BRD-K43389675-001-01-3,-0.04
CPC014_MCF7_6H:BRD-A93893742-001-07-1:10,EMF-sumo1-2,BRD-A93893742-001-07-1,-0.04
CPC006_A375_6H:BRD-K60219430-001-01-6:10,serdemetan,BRD-K60219430-001-01-6,-0.04
LJP001_HS578T_24H:BRD-K92571446-001-01-4:0.08,WZ-3105,BRD-K92571446-001-01-4,-0.04
CPC013_SKB_24H:BRD-K55536701-001-01-2:10,BRD-K55536701,BRD-K55536701-001-01-2,-0.04
CPC018_A375_6H:BRD-A20589515-001-01-1:10,dihydroxyphenylglycine,BRD-A20589515-001-01-1,-0.04
CPC019_VCAP_24H:BRD-K23282736-001-01-1:10,BRD-K23282736,BRD-K23282736-001-01-1,-0.04
CPC006_HCC515_24H:BRD-K85606544-001-01-8:10,neratinib,BRD-K85606544-001-01-8,-0.04
CPC020_PC3_6H:BRD-A93393712-001-01-1:10,CVF-SUMO-14,BRD-A93393712-001-01-1,-0.04
CPC014_PC3_6H:BRD-A80775386-001-01-9:10,hyperforin,BRD-A80775386-001-01-9,-0.04
CPC009_PC3_24H:BRD-A42737819-001-01-3:10,BRD-A42737819,BRD-A42737819-001-01-3,-0.04
CPC006_MCF7_6H:BRD-K77947974-001-05-6:4.21,fluspirilene,BRD-K77947974-001-05-6,-0.04
LJP001_MCF10A_6H:BRD-K68174511-001-02-5:0.4,torin-2,BRD-K68174511-001-02-5,-0.04
CPC007_HT29_6H:BRD-K68495126-001-04-7:10,BRD-K68495126,BRD-K68495126-001-04-7,-0.04
HOG001_MCF7_6H:BRD-A61304759-001-01-0:3.33,tanespimycin,BRD-A61304759-001-01-0,-0.04
CPC012_HT29_6H:BRD-K98731749-001-01-2:10,BRD-K98731749,BRD-K98731749-001-01-2,-0.04
CPC020_VCAP_6H:BRD-K93568044-001-24-7:10,hydrocortisone,BRD-K93568044-001-24-7,-0.04
CPC018_A549_6H:BRD-K73395020-001-01-5:10,SA-1478088,BRD-K73395020-001-01-5,-0.04
CPC010_PC3_24H:BRD-K64979116-001-03-8:10,BRD-K64979116,BRD-K64979116-001-03-8,-0.04
CPC006_VCAP_6H:BRD-K04010869-001-02-6:1,prostaglandin-a1,BRD-K04010869-001-02-6,-0.04
CPC013_HT29_6H:BRD-K86761848-001-01-3:10,I-070759,BRD-K86761848-001-01-3,-0.04
ASG001_MCF7_6H:BRD-A61304759-001-01-0:10,tanespimycin,BRD-A61304759-001-01-0,-0.04
CPC002_HCC515_24H:BRD-K91263825-001-03-6:10,nortriptyline,BRD-K91263825-001-03-6,-0.04
